"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2925","19590","5","24","1420","29.128205"
"2","Arma 3","210","330","1","4","25","7.142857"
"3","Counter-Strike","135","960","6","15","49","21.777777"
"4","Mesel","75","600","8","11","24","19.2"
"5","Kingdoms and Castles","75","60","1","2","25","20"
"6","Hitman: Absolution","60","405","6","9","23","23"
"7","Left 4 Dead 2","60","120","2","3","8","8"
"8","The Forest","60","195","3","4","19","19"
"9","Prison Architect","45","120","2","3","9","12"
"10","League of Legends","45","90","2","3","12","16"
"11","She Sees Red","45","225","5","8","15","20"
"12","PUBG: BATTLEGROUNDS","30","60","2","3","6","12"
"13","Poly Bridge","30","90","3","4","13","26"
"14","Beat Cop","15","45","3","3","7","28"
"15","Hurtworld","15","60","4","4","13","52"
"16","Frostpunk","15","15","1","1","4","16"
"17","City Game Studio","15","15","1","1","5","20"
