"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","4305","39390","8","17","1464","20.404181"
"2","PUBG: BATTLEGROUNDS","2040","18780","9","19","586","17.235294"
"3","Teamfight Tactics","1020","8775","8","16","272","16"
"4","Little Nightmares","510","3285","6","11","73","8.588235"
"5","Angvik","285","2490","8","12","108","22.736842"
"6","60 Seconds!","210","2040","9","13","62","17.714285"
"7","Getting Over It with Bennett Foddy","180","1620","8","13","43","14.333333"
"8","Unlisted on Twitch","165","1545","9","14","96","34.90909"
"9","Transference","120","1005","7","11","47","23.5"
"10","Catch Mind","105","1035","9","13","15","8.571428"
"11","Last Man Standing","90","795","8","10","27","18"
"12","FIFA Online 4","30","390","13","13","99","198"
"13","Crazy Arcade","15","120","8","8","5","20"
