"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Car Mechanic Simulator 2018","1410","16890","11","23","421","17.914893"
"2","Tom Clancy's The Division 2","1020","6120","5","13","210","12.352941"
"3","Phoenix Wright: Ace Attorney Trilogy","885","5805","5","18","108","7.322033"
"4","Phoenix Wright: Ace Attorney Trilogy HD","315","2820","8","13","97","18.47619"
"5","The Crew","315","2835","9","13","110","20.95238"
"6","Deponia","285","2310","7","16","97","20.421052"
"7","Chaos on Deponia","270","1380","5","8","41","9.111111"
"8","Devil May Cry HD Collection","255","2070","7","11","75","17.647058"
"9","Rocket League","255","1785","6","10","53","12.470588"
"10","Crash Team Racing Nitro-Fueled","210","1545","7","13","28","8"
"11","Battlefield V","180","2550","14","20","78","26"
"12","The Town of Light","165","1800","10","13","53","19.272727"
"13","Overwatch","165","975","5","12","37","13.454545"
"14","Titanfall 2","150","1695","11","16","53","21.2"
"15","Battlefield 1","150","1785","11","16","41","16.4"
"16","Games + Demos","150","1665","11","15","85","34"
