"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","495","2895","5","9","118","14.30303"
"2","The Forest","345","990","2","4","77","13.391304"
"3","PUBG: BATTLEGROUNDS","300","1560","5","9","62","12.4"
"4","Just Chatting","240","750","3","8","68","17"
"5","Friday the 13th: The Game","210","915","3","7","44","12.571428"
"6","Fortnite","195","900","4","7","42","12.923076"
"7","Tom Clancy's Rainbow Six Siege","165","735","3","8","42","15.272727"
"8","Counter-Strike: Global Offensive","45","240","5","6","13","17.333333"
"9","Unlisted on Twitch","15","45","3","3","11","44"
"10","League of Legends","15","45","3","3","12","48"
