"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Stellaris","1125","4545","3","7","78","4.16"
"2","Green Hell","1065","5550","4","13","112","6.309859"
"3","Minecraft","1050","5250","4","9","143","8.171428"
"4","Tom Clancy's Rainbow Six Siege","960","4395","3","9","92","5.75"
"5","Space Engineers","570","2595","3","7","41","4.315789"
"6","Monster Hunter: World","495","2565","4","9","24","2.90909"
"7","ARK: Survival Evolved","360","1740","3","6","55","9.166666"
"8","World of Warcraft","300","1320","3","7","11","2.2"
"9","League of Legends","300","1170","3","7","13","2.6"
"10","Teamfight Tactics","270","1125","3","7","19","4.222222"
"11","The Forest","195","945","4","6","17","5.230769"
"12","Frostpunk","150","585","3","5","14","5.6"
"13","PUBG: BATTLEGROUNDS","90","240","2","3","11","7.333333"
"14","Total War: Warhammer II","60","180","3","4","11","11"
"15","The Isle","30","135","4","6","4","8"
