"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","2190","10290","4","11","366","10.027397"
"2","Minecraft","840","3465","4","12","97","6.928571"
"3","Just Chatting","420","2385","4","14","195","27.857142"
"4","Crash Team Racing Nitro-Fueled","195","675","3","5","30","9.230769"
"5","Twitch Sings","150","1815","12","20","80","32"
"6","Counter-Strike: Global Offensive","150","495","2","7","27","10.8"
"7","Portal 2","105","450","4","6","15","8.571428"
"8","League of Legends","105","585","5","8","16","9.142857"
"9","Unlisted on Twitch","30","135","4","5","6","12"
"10","PUBG: BATTLEGROUNDS","30","150","5","5","9","18"
"11","Krunker","15","180","12","12","9","36"
