"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Divinity: Original Sin II","1620","3885","2","8","86","3.185185"
"2","Dead by Daylight","840","2490","2","9","63","4.5"
"3","Hollow Knight","450","1515","3","6","13","1.733333"
"4","Supraland","405","1095","2","9","27","4"
"5","Raft","330","675","1","5","15","2.727272"
"6","Borderlands: The Pre-Sequel","255","705","2","7","10","2.352941"
"7","The Forest","225","450","2","5","11","2.933333"
"8","Please, Don't Touch Anything","210","1245","5","9","20","5.714285"
"9","Distrust","210","915","4","6","11","3.142857"
"10","Stellaris","210","525","2","4","14","4"
"11","Factorio","120","255","2","4","5","2.5"
"12","Gunpoint","90","225","2","5","4","2.666666"
