"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Lineage II: The Chaotic Throne - The 1st Throne: The Kamael","7365","100365","11","253","8043","65.523421"
"2","Command & Conquer: Generals - Zero Hour","45","90","1","3","0","0"
"3","Travel & Outdoors","30","105","3","4","15","30"
