"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 16:27","https://sullygnome.com/channel/avid_is_odd/stream/35099385552","228","13452","59","77","3","0","719","179","Hunt: Showdown"
"2","Tuesday 30th July 2019 11:31","https://sullygnome.com/channel/avid_is_odd/stream/35096939296","164","10004","61","71","-4","-1","465","169","Limbo"
"3","Monday 29th July 2019 16:52","https://sullygnome.com/channel/avid_is_odd/stream/35086468832","428","23112","54","79","5","0","1305","158","Warframe"
"4","Monday 29th July 2019 11:25","https://sullygnome.com/channel/avid_is_odd/stream/35084343552","215","11180","52","74","8","2","927","247","Last Day of June"
"5","Sunday 28th July 2019 16:57","https://sullygnome.com/channel/avid_is_odd/stream/35075400320","288","27360","95","122","5","1","1329","265","Warframe"
"6","Sunday 28th July 2019 07:21","https://sullygnome.com/channel/avid_is_odd/stream/35071335408","219","23433","107","124","8","2","1439","442","My Time at Portia"
"7","Saturday 27th July 2019 15:58","https://sullygnome.com/channel/avid_is_odd/stream/35063005440","422","44310","105","128","8","1","2511","346","Assassin's Creed Odyssey"
"8","Saturday 27th July 2019 07:02","https://sullygnome.com/channel/avid_is_odd/stream/35059547184","238","27608","116","164","10","2","2622","655","Just Chatting,Subnautica: Below Zero"
"9","Friday 26th July 2019 16:23","https://sullygnome.com/channel/avid_is_odd/stream/35051284176","247","18278","74","103","-1","0","785","184","Escape from Tarkov"
"10","Thursday 25th July 2019 16:24","https://sullygnome.com/channel/avid_is_odd/stream/35039228352","231","17787","77","93","16","4","940","235","Tom Clancy's Rainbow Six Siege"
"11","Wednesday 24th July 2019 16:22","https://sullygnome.com/channel/avid_is_odd/stream/35027005584","203","17661","87","137","3","0","599","184","Hunt: Showdown"
"12","Tuesday 23rd July 2019 16:25","https://sullygnome.com/channel/avid_is_odd/stream/35014771776","260","20020","77","97","10","2","873","194","Warframe"
"13","Monday 22nd July 2019 15:55","https://sullygnome.com/channel/avid_is_odd/stream/35002053104","305","31110","102","128","8","1","1956","372","Heavy Rain"
"14","Sunday 21st July 2019 16:25","https://sullygnome.com/channel/avid_is_odd/stream/34990545328","275","23650","86","112","0","0","1051","221","Heavy Rain"
"15","Sunday 21st July 2019 07:11","https://sullygnome.com/channel/avid_is_odd/stream/34986722720","244","29524","121","152","7","1","1338","314","Just Chatting,My Time at Portia"
"16","Saturday 20th July 2019 16:27","https://sullygnome.com/channel/avid_is_odd/stream/34977407744","333","34299","103","135","16","2","1751","304","Escape from Tarkov"
"17","Saturday 20th July 2019 07:01","https://sullygnome.com/channel/avid_is_odd/stream/34973241952","389","52126","134","247","14","2","1907","305","Just Chatting,Subnautica: Below Zero"
"18","Friday 19th July 2019 11:23","https://sullygnome.com/channel/avid_is_odd/stream/34962026096","757","64345","85","143","23","1","2963","232","Just Chatting,Warframe"
"19","Thursday 18th July 2019 16:30","https://sullygnome.com/channel/avid_is_odd/stream/34952009440","210","15960","76","94","20","5","737","196","Tom Clancy's Rainbow Six Siege"
