"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","1440","3300","2","5","273","11.375"
"2","osu!","975","3000","2","8","110","6.76923"
"3","Just Chatting","615","2505","3","7","162","15.804878"
"4","Teamfight Tactics","525","1275","2","6","111","12.685714"
"5","Minecraft","450","1785","3","7","79","10.533333"
"6","Counter-Strike: Global Offensive","270","570","2","5","42","9.333333"
"7","PUBG: BATTLEGROUNDS","240","435","1","4","36","9"
"8","Apex Legends","45","15","0","1","4","5.333333"
"9","Counter-Strike: Source","45","135","3","3","5","6.666666"
"10","Fortnite","15","30","2","2","0","0"
