"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2730","20994450","7172","14112","1208635","26563.406593"
"2","Counter-Strike: Global Offensive","840","7232250","8511","10863","415968","29712"
"3","Grand Theft Auto V","660","4753845","7145","10587","251717","22883.363636"
"4","Teamfight Tactics","525","2644080","4057","12537","142704","16309.028571"
"5","Human: Fall Flat","240","2499675","9918","12843","64653","16163.25"
"6","Tower Unite","105","737955","7028","8219","33266","19009.142857"
"7","NBA 2K19","90","460065","4761","6837","18849","12566"
"8","Pummel Party","90","491640","5462","6092","8513","5675.333333"
"9","Music","60","363015","6050","6975","6641","6641"
"10","Minecraft","45","471330","10474","11129","22368","29824"
"11","Rocket League","45","218175","4848","5496","10078","13437.333333"
"12","Unlisted on Twitch","45","181560","4034","4323","11010","14680"
"13","League of Legends","45","298110","6212","7701","23117","30822.666666"
"14","BombTag","15","108405","7227","7227","9721","38884"
