"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Gwent: The Witcher Card Game","1590","115785","61","198","44472","1678.188679"
"2","Grand Theft Auto V","1290","86115","63","108","37291","1734.465116"
"3","Fallout: New Vegas","1275","95805","61","180","38696","1820.988235"
"4","Grand Theft Auto IV","1125","123705","91","250","37250","1986.666666"
"5","The Walking Dead: Season One","675","39900","60","103","17813","1583.377777"
"6","Sleeping Dogs","660","47220","68","122","15620","1420"
"7","Assassin's Creed","525","39525","67","172","13544","1547.885714"
"8","Half-Life 2","465","40365","92","192","22959","2962.451612"
"9","The Walking Dead: Season Two","390","28110","72","87","9665","1486.923076"
"10","Mirror's Edge","240","13365","55","114","3685","921.25"
"11","Half-Life 2: Episode One","165","22965","139","210","8671","3153.090909"
"12","Art","165","11670","70","110","3632","1320.727272"
"13","Hearthstone","30","1305","43","49","430","860"
