"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Art","765","8025","9","21","369","28.941176"
"2","Just Chatting","420","4080","9","16","157","22.428571"
"3","Diablo III","390","4020","9","17","159","24.461538"
"4","World of Warcraft","315","1995","6","17","202","38.47619"
"5","Super Mario Maker 2","285","3375","12","24","218","45.894736"
"6","Monster Hunter: World","255","1425","5","9","81","19.058823"
"7","Marvel Ultimate Alliance 3: The Black Order","195","2175","11","17","77","23.692307"
"8","Dragon Quest Builders 2","120","1335","11","15","37","18.5"
"9","Crash Team Racing Nitro-Fueled","120","1260","10","16","69","34.5"
"10","KILL la KILL: IF","90","1020","11","14","37","24.666666"
"11","Songbird Symphony","90","525","5","8","11","7.333333"
"12","Mario Tennis Aces","30","255","8","10","31","62"
