"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","F1 2019","825","885","0","5","70","5.090909"
"2","Friday the 13th: The Game","660","1050","1","3","29","2.636363"
"3","Counter-Strike: Global Offensive","225","135","0","2","5","1.333333"
"4","Dead by Daylight","135","165","1","4","20","8.888888"
"5","Totally Reliable Delivery Service","120","150","0","3","7","3.5"
"6","Teamfight Tactics","105","150","1","3","8","4.571428"
"7","PUBG: BATTLEGROUNDS","90","45","0","1","8","5.333333"
"8","Business Tour","30","0","0","0","0","0"
"9","DiRT Rally","30","15","0","1","29","58"
"10","Grand Theft Auto V","15","30","2","2","14","56"
