"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 13:45","https://sullygnome.com/channel/kimmusic13/stream/35097833488","0","0","5","5","0","0","0","0","VRChat"
"2","Monday 29th July 2019 12:30","https://sullygnome.com/channel/kimmusic13/stream/35084744080","150","750","5","8","4","1","29","10","Just Chatting,VRChat"
"3","Monday 29th July 2019 03:45","https://sullygnome.com/channel/kimmusic13/stream/35081906000","330","990","3","8","-1","0","24","4","League of Legends,Teamfight Tactics"
"4","Sunday 21st July 2019 10:30","https://sullygnome.com/channel/kimmusic13/stream/34987735632","0","0","4","4","0","0","0","0","VRChat"
"5","Monday 1st July 2019 11:51","https://sullygnome.com/channel/kimmusic13/stream/34738733600","114","1140","10","14","1","0","28","14","Just Chatting"
