"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1395","49710","35","626","2072","89.118279"
"2","Layers of Fear","150","1815","12","14","103","41.2"
"3","Just Chatting","45","1065","23","25","61","81.333333"
