"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","7 Days to Die","3255","21675","5","21","728","13.419354"
"2","BanG Dream! Girls Band Party!","1800","28215","15","24","635","21.166666"
"3","Love Live! School Idol Festival","795","6735","8","17","327","24.679245"
"4","Hatsune Miku: Project Diva Future Tone","465","3690","7","12","165","21.290322"
"5","Left 4 Dead 2","345","1245","3","7","42","7.304347"
"6","The Idolmaster: Cinderella Girls - Starlight Stage","240","3405","13","20","155","38.75"
"7","Girls' Frontline","150","1845","12","18","53","21.2"
"8","Taiko no Tatsujin: Drum Session","135","765","5","9","30","13.333333"
"9","Honkai Impact 3rd","90","615","6","9","37","24.666666"
"10","Arcaea","75","630","8","12","27","21.6"
"11","DJMAX Respect","30","105","3","4","2","4"
"12","Just Chatting","15","240","16","16","10","40"
"13","Unlisted on Twitch","15","180","12","12","10","40"
