"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","1005","4965","4","14","132","7.880597"
"2","Tom Clancy's Rainbow Six Siege","225","690","1","5","15","4"
"3","League of Legends","195","450","1","5","75","23.076923"
"4","Just Chatting","90","90","0","2","2","1.333333"
