"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hearthstone","5955","853350","121","598","107357","1081.682619"
"2","Teamfight Tactics","3090","555465","143","909","131815","2559.514563"
"3","Dota Underlords","1230","48465","39","75","1440","70.243902"
"4","Cooking Simulator","645","38925","62","239","5778","537.488372"
"5","Ghost Master","255","8100","31","51","371","87.294117"
"6","Marbles on Stream","45","4635","103","105","97","129.333333"
