"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","4200","748335","148","1364","11130","159"
"2","Krunker","450","58590","143","229","1511","201.466666"
"3","Fortnite","270","22080","84","132","333","74"
"4","Quake Champions","135","20610","152","161","432","192"
