"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","3930","20835","5","12","863","13.175572"
"2","VRChat","3705","27885","6","18","1263","20.453441"
"3","League of Legends","600","3015","4","9","128","12.8"
"4","Beat Saber","480","2505","4","11","155","19.375"
"5","Wolfenstein: The Old Blood","210","1140","5","9","42","12"
"6","No Man's Sky","195","2010","8","16","72","22.153846"
"7","Arizona Sunshine","120","990","8","9","36","18"
"8","SCUM","120","810","6","12","30","15"
"9","Grand Theft Auto V","105","600","5","10","39","22.285714"
"10","A Township Tale","60","510","8","11","29","29"
"11","Teamfight Tactics","60","195","3","4","5","5"
"12","Marbles on Stream","45","270","5","7","3","4"
"13","Just Chatting","15","75","5","5","10","40"
"14","Fortnite","15","105","7","7","7","28"
"15","ARK: Survival Evolved","15","165","11","11","7","28"
