"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","3225","97170","29","50","2267","42.176744"
"2","Words On Stream","780","19710","24","43","767","59"
"3","Marbles on Stream","660","23520","35","46","503","45.727272"
"4","Grand Theft Auto V","465","7860","15","29","249","32.129032"
"5","Just Chatting","390","10665","26","37","164","25.230769"
"6","Gartic","330","8910","27","35","277","50.363636"
"7","Business Tour","300","6060","20","29","97","19.4"
"8","Counter-Strike: Global Offensive","195","4140","20","29","82","25.230769"
"9","Games + Demos","165","4575","25","35","196","71.272727"
"10","Raft","45","780","17","19","41","54.666666"
