"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","4875","83115","17","93","3647","44.886153"
"2","Teamfight Tactics","75","1140","15","21","59","47.2"
"3","PUBG: BATTLEGROUNDS","45","300","5","11","8","10.666666"
