"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","They Are Billions","3015","35535","11","23","2159","42.965174"
"2","Just Chatting","2850","26790","8","23","6214","130.821052"
"3","Slay the Spire","1035","11265","10","17","455","26.376811"
"4","Project Zomboid","945","14160","14","25","763","48.444444"
"5","RimWorld","885","9435","10","18","417","28.271186"
"6","Barotrauma","720","6900","8","16","700","58.333333"
"7","Graveyard Keeper","465","5685","11","20","393","50.709677"
"8","State of Decay 2","300","2730","8","15","238","47.6"
"9","Kingdom: New Lands","285","3810","12","20","137","28.842105"
"10","Kerbal Space Program","270","2550","8","12","121","26.888888"
"11","Dark Devotion","270","2700","10","14","184","40.888888"
"12","Factorio","225","3570","15","24","180","48"
"13","Judgment: Apocalypse Survival Simulation","195","2265","11","18","100","30.76923"
"14","Gartic","165","1605","8","16","82","29.818181"
"15","Darkwood","165","1965","11","18","100","36.363636"
"16","Moonlighter","150","2070","11","21","86","34.4"
"17","Kubifaktorium","120","1635","12","19","118","59"
"18","Subnautica: Below Zero","120","1095","9","12","120","60"
"19","Age of Empires II","120","1305","9","17","174","87"
"20","The Wild Eight","105","1290","12","18","79","45.142857"
"21","Baba is You","105","1410","13","17","84","48"
"22","Monster Hunter: World","105","960","8","18","64","36.571428"
"23","My Time at Portia","90","930","10","12","46","30.666666"
"24","Littlewood","90","945","9","14","118","78.666666"
"25","Terraria","90","1230","13","19","77","51.333333"
"26","Rise of Nations: Extended Edition","75","1260","16","19","29","23.2"
"27","Autonauts","75","1065","14","16","73","58.4"
"28","Hunt: Showdown","60","600","10","12","32","32"
"29","Games + Demos","60","435","7","9","16","16"
"30","NieR: Automata","60","765","12","14","49","49"
"31","Risk of Rain 2","45","390","8","12","12","16"
"32","Heroes of Hammerwatch","30","330","11","12","9","18"
"33","Dead Cells","30","225","7","10","41","82"
"34","Risk of Rain","30","375","12","14","37","74"
"35","Minit","15","180","12","12","31","124"
