"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Deep Rock Galactic","1035","7530","7","17","197","11.420289"
"2","Anarcute","270","2430","9","13","14","3.111111"
"3","No Man's Sky","270","1635","5","10","25","5.555555"
"4","The Elder Scrolls Online","270","2040","7","15","29","6.444444"
"5","Just Chatting","255","4320","17","91","29","6.823529"
"6","Dying Light","240","1635","3","11","58","14.5"
"7","Two Point Hospital","210","1050","4","8","11","3.142857"
"8","Dark Souls","135","1590","11","17","24","10.666666"
"9","Pax Nova","135","1020","7","11","11","4.888888"
"10","Cultist Simulator","15","60","4","4","0","0"
