"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Monster Hunter: World","2565","53835","20","46","1858","43.461988"
"2","Escape from Tarkov","435","8820","21","27","164","22.620689"
"3","Darkwood","405","8250","21","32","211","31.259259"
"4","This Is the Police","285","5565","19","29","108","22.736842"
"5","Detention","285","7170","25","30","143","30.105263"
"6","Super Mario Maker 2","255","5955","23","31","144","33.882352"
"7","The Room","225","4395","17","27","118","31.466666"
"8","Talk Shows & Podcasts","210","5460","22","30","143","40.857142"
"9","Subnautica","195","4470","22","28","112","34.461538"
"10","Teamfight Tactics","165","2400","14","20","54","19.636363"
"11","Remember Me","90","1965","21","27","69","46"
"12","Gorogoa","90","1980","22","25","53","35.333333"
"13","The Witcher 3: Wild Hunt","75","1980","26","32","38","30.4"
"14","Everlasting Summer","75","1650","22","24","16","12.8"
"15","The Underground Man","75","1785","23","26","34","27.2"
"16","Jump King","75","1905","25","27","57","45.6"
"17","The Red Strings Club","60","1035","17","20","38","38"
"18","My Friend Pedro","60","1455","24","28","56","56"
"19","Hollow Knight","60","1155","19","24","24","24"
"20","Learn Japanese to Survive! Hiragana Battle","60","1530","25","26","16","16"
"21","A Hat in Time","60","1290","21","25","37","37"
"22","Just Chatting","30","450","15","16","20","40"
