"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Black Desert","4425","42030","8","25","1589","21.545762"
"2","Portal Knights","945","4545","5","14","94","5.968253"
"3","Just Chatting","570","2625","3","9","212","22.315789"
"4","Portal 2","285","1845","6","8","28","5.894736"
"5","Art","240","1980","7","13","49","12.25"
"6","Overcooked! 2","210","1695","8","11","26","7.428571"
"7","Astroneer","195","1440","7","9","67","20.615384"
