"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Friday 26th July 2019 22:20","https://sullygnome.com/channel/lawfulstupidrpg/stream/35055076320","235","5875","25","31","7","1","160","40","Dungeons &amp; Dragons"
"2","Friday 19th July 2019 22:20","https://sullygnome.com/channel/lawfulstupidrpg/stream/34968514128","265","6890","26","33","5","1","117","26","Dungeons &amp; Dragons"
"3","Saturday 13th July 2019 22:53","https://sullygnome.com/channel/lawfulstupidrpg/stream/34894196320","157","3140","20","28","6","2","67","24","Dungeons &amp; Dragons"
"4","Friday 12th July 2019 22:20","https://sullygnome.com/channel/lawfulstupidrpg/stream/34881256192","265","6625","25","30","2","0","99","22","Dungeons &amp; Dragons"
"5","Saturday 6th July 2019 22:50","https://sullygnome.com/channel/lawfulstupidrpg/stream/34806839568","220","5500","25","31","4","1","123","32","Dungeons &amp; Dragons"
"6","Friday 5th July 2019 22:20","https://sullygnome.com/channel/lawfulstupidrpg/stream/34793867824","250","7000","28","33","15","3","101","25","Dungeons &amp; Dragons"
"7","Thursday 4th July 2019 17:50","https://sullygnome.com/channel/lawfulstupidrpg/stream/34779295680","220","9460","43","60","14","3","320","85","Dungeons &amp; Dragons"
