"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","X-Men Legends II: Rise of Apocalypse","870","5190","4","10","140","9.655172"
"2","Counter-Strike","450","1620","3","8","138","18.4"
"3","Just Chatting","300","1800","4","11","156","31.2"
"4","Minecraft","270","915","3","6","31","6.888888"
"5","Conan Exiles","180","510","2","8","13","4.333333"
"6","Call of Duty: World at War","165","555","3","6","6","2.181818"
"7","Duck Season","120","420","3","5","7","3.5"
"8","Call of Duty: Black Ops II","75","255","3","5","16","12.8"
"9","Left 4 Dead 2","60","315","5","6","33","33"
"10","Don't Starve Together","60","360","6","18","14","14"
"11","Call of Duty: Black Ops III","60","180","3","4","4","4"
"12","Dead by Daylight","45","225","5","6","11","14.666666"
"13","Ravenfield","45","180","3","5","3","4"
"14","Hotline Miami","45","225","5","6","1","1.333333"
"15","Garry's Mod","30","165","5","6","6","12"
"16","Beat Saber","30","90","3","3","2","4"
"17","Call of Duty: World at War - Zombies","30","195","6","7","3","6"
"18","GeoGuessr","30","255","8","9","22","44"
"19","Tom Clancy's Rainbow Six Siege","15","135","9","9","17","68"
"20","Geometry Dash","15","75","5","5","1","4"
"21","Call of Duty 4: Modern Warfare","15","60","4","4","3","12"
"22","Call of Duty: Modern Warfare 3","15","75","5","5","4","16"
