"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","435","3795","8","20","461","63.586206"
"2","Ironsight","195","2940","14","22","269","82.76923"
