"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1050","2925","2","8","150","8.571428"
"2","Minecraft","825","2370","2","7","47","3.418181"
"3","Teamfight Tactics","270","870","3","6","85","18.888888"
"4","Astroneer","210","750","3","6","48","13.714285"
"5","League of Legends","180","765","3","6","28","9.333333"
"6","DayZ","180","645","3","6","11","3.666666"
"7","Apex Legends","180","315","1","2","14","4.666666"
"8","Rust","120","315","2","5","2","1"
"9","Counter-Strike: Global Offensive","120","225","1","3","14","7"
"10","Welcome to the Game II","120","495","4","6","30","15"
"11","Just Chatting","75","180","2","3","16","12.8"
"12","MORDHAU","30","45","1","2","11","22"
"13","osu!","30","165","5","6","13","26"
"14","Battlefield 4","15","60","4","4","1","4"
