"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3435","4219260","1194","2317","247500","4323.144104"
"2","The Sims 4","900","1150875","1328","4714","51612","3440.8"
"3","The Walking Dead: Season One","690","759240","1154","3604","51318","4462.434782"
"4","The Walking Dead: Season Two","540","584730","1040","1710","23608","2623.111111"
"5","Cooking Simulator","435","428145","1045","1438","36117","4981.655172"
"6","The Walking Dead: A New Frontier","435","608850","1390","1833","24362","3360.275862"
"7","RiME","225","154260","886","1373","9953","2654.133333"
"8","Counter-Strike: Global Offensive","210","309480","1378","3964","20271","5791.714285"
"9","inFAMOUS: Second Son","120","87045","696","1087","5499","2749.5"
"10","Ori and the Blind Forest","90","93660","1040","1372","11010","7340"
"11","Democracy 3","75","86610","1154","1263","6573","5258.4"
"12","She Sees Red","75","90210","1202","1238","6463","5170.4"
"13","Unlisted on Twitch","15","19785","1319","1319","5077","20308"
