"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Phantasy Star Online 2","4095","141945","32","65","7549","110.608058"
"2","Super Smash Bros. Ultimate","2940","128430","44","125","5614","114.571428"
"3","A Hat in Time","825","27420","32","62","1590","115.636363"
"4","Beat Saber","795","22095","26","48","1590","120"
"5","Super Mario Maker 2","300","7605","25","41","545","109"
"6","Tekken 7","180","7635","42","53","521","173.666666"
"7","SMITE","120","2520","21","32","133","66.5"
"8","Just Chatting","15","1170","78","78","48","192"
