"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Unlisted on Twitch","150","840","5","8","28","11.2"
"2","Apex Legends","150","330","1","3","14","5.6"
"3","Diablo III","105","315","3","4","10","5.714285"
"4","Counter-Strike: Global Offensive","90","525","4","7","5","3.333333"
"5","Warframe","30","120","4","5","8","16"
