"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Sunday 21st July 2019 15:31","https://sullygnome.com/channel/amy158_/stream/34990040688","209","2717","13","21","3","0","250","71","Blade &amp; Soul"
"2","Tuesday 16th July 2019 17:47","https://sullygnome.com/channel/amy158_/stream/34927707440","103","1030","10","16","3","1","74","42","Blade &amp; Soul"
