"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Stardew Valley","2970","15330","4","14","430","8.686868"
"2","PUBG: BATTLEGROUNDS","1980","11925","5","12","415","12.575757"
"3","Just Chatting","1260","7740","5","15","412","19.619047"
"4","Dying Light","900","2610","2","9","115","7.666666"
"5","Moonlighter","675","3585","4","9","98","8.711111"
"6","This War of Mine","270","1320","4","7","58","12.888888"
"7","Minecraft","270","2700","9","20","91","20.222222"
"8","Limbo","195","1110","5","8","36","11.076923"
"9","The Witcher 3: Wild Hunt","150","420","2","5","20","8"
"10","Tom Clancy's Rainbow Six Siege","105","330","3","4","26","14.857142"
"11","Farming Simulator 15","45","225","5","5","14","18.666666"
"12","Counter-Strike: Global Offensive","45","255","5","6","8","10.666666"
"13","Ultimate Custom Night","30","225","7","8","18","36"
"14","notmycar","15","75","5","5","4","16"
