"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","120","105","0","1","7","3.5"
"2","Heroes of the Storm","105","180","1","3","3","1.714285"
"3","Overwatch","30","30","1","1","3","6"
"4","Rocket League","30","30","1","1","3","6"
