"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","2685","16290","5","18","873","19.508379"
"2","Grand Theft Auto V","2370","25230","9","59","1365","34.556962"
"3","Assassin's Creed Unity","1260","5355","4","10","203","9.666666"
"4","Counter-Strike: Global Offensive","300","2205","6","12","91","18.2"
"5","Harry Potter and the Chamber of Secrets","285","3720","13","17","106","22.315789"
"6","Harry Potter and the Order of the Phoenix","255","2550","11","19","90","21.17647"
"7","Harry Potter and the Sorcerer's Stone","210","2565","12","15","86","24.571428"
"8","Just Chatting","150","660","4","6","47","18.8"
"9","Harry Potter and the Prisoner of Azkaban","105","900","7","13","72","41.142857"
"10","Minecraft","75","885","11","16","33","26.4"
"11","Unlisted on Twitch","45","285","6","7","13","17.333333"
"12","Assassin's Creed Odyssey","45","375","8","11","20","26.666666"
"13","League of Legends","30","465","15","16","37","74"
