"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rust","1485","9735","4","16","372","15.030303"
"2","Heroes of the Storm","855","3195","3","6","54","3.789473"
"3","Apex Legends","510","1755","2","8","112","13.17647"
"4","Counter-Strike: Global Offensive","405","2055","3","10","74","10.962962"
"5","League of Legends","390","1815","4","7","37","5.692307"
"6","Teamfight Tactics","165","705","4","6","17","6.181818"
"7","DOOM","120","450","3","5","14","7"
"8","PUBG: BATTLEGROUNDS","60","315","4","6","1","1"
"9","MORDHAU","60","120","2","2","7","7"
"10","Tom Clancy's Rainbow Six Siege","45","105","2","3","11","14.666666"
