"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Sea of Thieves","600","1005","1","3","19","1.9"
"2","Fortnite","195","360","1","3","11","3.384615"
"3","World of Warships: Legends","60","75","1","2","4","4"
