"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dota Underlords","1020","4590","3","10","152","8.941176"
"2","Counter-Strike: Global Offensive","615","3450","5","11","74","7.219512"
"3","Dota 2","570","4410","7","16","72","7.578947"
"4","Mass Effect","180","945","4","11","56","18.666666"
"5","Half-Life 2: Episode Two","150","375","2","4","14","5.6"
"6","Mount & Blade: Warband","135","480","3","8","37","16.444444"
"7","Half-Life 2: Episode One","105","195","1","3","9","5.142857"
"8","One Finger Death Punch","90","105","1","4","5","3.333333"
"9","Minecraft","30","15","0","1","5","10"
"10","Race the Sun","30","75","2","3","0","0"
"11","Rocket League","30","75","2","3","6","12"
