"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Judgment","2115","50115","22","37","1123","31.858156"
"2","Wolfenstein: Youngblood","780","24750","31","47","918","70.615384"
"3","Teamfight Tactics","690","17205","24","33","463","40.260869"
"4","Beyond: Two Souls","660","20145","30","40","515","46.818181"
"5","Heavy Rain","465","12105","25","38","390","50.32258"
"6","60 Parsecs!","450","10935","24","36","257","34.266666"
"7","Just Chatting","360","6630","17","33","498","83"
"8","World of Warcraft","180","5085","28","34","171","57"
"9","What Remains of Edith Finch","135","3795","26","35","62","27.555555"
"10","60 Seconds!","105","2115","20","23","48","27.428571"
