"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Pokémon: Let's Go, Pikachu!","1815","20550","10","39","441","14.578512"
"2","Dead by Daylight","135","705","5","9","18","8"
"3","Just Chatting","30","300","10","10","9","18"
