"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Hearthstone","1470","27555","19","45","1259","51.387755"
"2","Borderlands 2","510","5670","10","17","543","63.882352"
"3","Just Chatting","450","8865","18","27","352","46.933333"
"4","Counter-Strike: Global Offensive","390","5130","12","20","293","45.076923"
"5","The Witcher 3: Wild Hunt","375","5205","13","19","288","46.08"
"6","Hollow Knight","300","4260","17","30","168","33.6"
"7","Far Cry 4","150","1695","11","15","145","58"
"8","Portal","105","1215","12","16","89","50.857142"
"9","I Wanna Be the Boshy","75","1815","24","32","123","98.4"
"10","DOOM","30","465","15","18","17","34"
"11","Portal 2","30","510","17","18","40","80"
