"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Madden NFL 20","1860","549420","294","718","6888","222.193548"
"2","Madden NFL 19","525","31335","60","85","677","77.371428"
"3","NBA 2K19","180","5790","33","45","105","35"
"4","Call of Duty: Black Ops Zombies","90","2415","26","35","21","14"
"5","Fortnite","60","2385","39","49","18","18"
"6","FIFA 19","30","675","22","25","0","0"
"7","Just Chatting","30","735","24","27","38","76"
"8","Tetris","30","630","21","25","25","50"
