"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Marbles on Stream","1425","33120","24","65","595","25.052631"
"2","Elite: Dangerous","1005","13485","11","39","362","21.61194"
"3","Twitch Sings","600","5145","8","15","161","16.1"
"4","Forza Horizon 4","570","4680","8","20","122","12.842105"
"5","Planet Coaster","345","2940","8","26","88","15.304347"
"6","American Truck Simulator","210","660","3","7","18","5.142857"
"7","Jackbox Party Packs","75","645","8","10","16","12.8"
"8","The Jackbox Party Pack 5","60","780","13","16","16","16"
"9","The Jackbox Party Pack","30","135","4","6","7","14"
"10","The Jackbox Party Pack 4","30","360","12","13","4","8"
