"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Sims 4","600","16545","26","110","498","49.8"
"2","Just Chatting","285","3810","13","23","176","37.052631"
