"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Resident Evil 2","1890","6870","4","17","188","5.968253"
"2","Resident Evil 2","1215","4755","3","11","119","5.876543"
"3","Crash Team Racing Nitro-Fueled","720","2175","2","8","72","6"
"4","Resident Evil","720","3660","4","12","63","5.25"
"5","Dead Space (2008)","675","1515","2","5","22","1.955555"
"6","Max Payne 3","660","1575","1","5","53","4.818181"
"7","Dead Space 2","570","1125","1","5","36","3.789473"
"8","Dino Crisis","480","1875","3","8","34","4.25"
"9","Uncharted 4: A Thief's End","420","1185","2","5","58","8.285714"
"10","Resident Evil 3: Nemesis","345","2145","6","11","30","5.217391"
"11","Beyond: Two Souls","255","525","2","4","6","1.411764"
"12","Metal Gear Solid","240","720","3","6","16","4"
"13","Z1: Battle Royale","195","375","1","5","19","5.846153"
"14","Resident Evil Survivor","180","1080","6","12","18","6"
"15","Resident Evil 4","150","255","1","3","15","6"
"16","Uncharted 2: Among Thieves","45","75","1","3","7","9.333333"
