"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","3360","463020","121","290","15373","274.517857"
"2","Counter-Strike: Global Offensive","1665","65595","33","112","4280","154.234234"
"3","Slots","660","42645","51","113","2055","186.818181"
"4","Teamfight Tactics","150","7320","40","80","868","347.2"
"5","Just Chatting","135","7680","50","94","1204","535.111111"
"6","Poker","135","5085","41","50","362","160.888888"
"7","PUBG: BATTLEGROUNDS","90","3045","35","45","487","324.666666"
"8","Ring of Elysium","90","3855","42","51","172","114.666666"
"9","Pinturillo 2","45","1530","34","39","140","186.666666"
"10","Apex Legends","45","2955","62","72","191","254.666666"
"11","League of Legends","15","600","40","40","94","376"
