"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Witcher 3: Wild Hunt","3270","678660","209","468","30210","554.311926"
"2","The Witcher 2: Assassins of Kings","1500","289020","200","472","14094","563.76"
"3","Wolfenstein: Youngblood","600","114210","189","250","3969","396.9"
"4","Just Chatting","420","84405","196","344","8501","1214.428571"
"5","Dead Space 3","420","56715","132","213","3056","436.571428"
"6","Hell Let Loose","375","61770","171","275","2344","375.04"
"7","Return to Castle Wolfenstein","225","46275","205","300","2032","541.866666"
"8","Battlefield 1","210","35805","138","191","1495","427.142857"
"9","Medal of Honor: Allied Assault","45","8535","189","204","561","748"
"10","Project Downfall","15","1725","115","115","0","0"
