"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","2835","65640","21","80","1452","30.730158"
"2","League of Legends","1440","35535","20","69","835","34.791666"
