"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Beat Saber","2820","26160","8","26","833","17.723404"
"2","Metal Gear Solid V: The Phantom Pain","870","4815","4","11","161","11.103448"
"3","Chrono Trigger","720","3975","5","10","174","14.5"
"4","Left 4 Dead 2","315","3945","12","19","119","22.666666"
"5","Super Bunny Man","195","2490","12","15","26","8"
"6","VRChat","165","3300","20","35","62","22.545454"
"7","Killing Floor 2","135","1065","7","11","32","14.222222"
"8","Human: Fall Flat","135","2940","21","29","94","41.777777"
"9","Gang Beasts","30","435","14","16","19","38"
"10","Unlisted on Twitch","15","120","8","8","4","16"
