"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","3480","24495","6","18","970","16.724137"
"2","Teamfight Tactics","1950","12105","5","20","345","10.615384"
"3","SAMURAI SHODOWN","255","1320","4","10","92","21.647058"
