"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Geometry Dash","1020","4110","3","11","143","8.411764"
"2","Hollow Knight","255","405","1","2","15","3.529411"
"3","Terraria","105","345","3","6","13","7.428571"
"4","Subnautica","75","150","2","5","4","3.2"
"5","Unlisted on Twitch","75","90","1","2","1","0.8"
"6","Mortal Kombat X","45","180","4","5","13","17.333333"
"7","Tom Clancy's Rainbow Six Siege","45","60","1","2","2","2.666666"
"8","Risk of Rain 2","30","45","1","2","0","0"
"9","Tomb Raider","30","60","2","2","1","2"
"10","Apex Legends","15","45","3","3","13","52"
