"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","1620","370635","234","532","8159","302.185185"
"2","Farm Together","990","295650","286","528","4638","281.090909"
"3","Insurgency: Sandstorm","540","98895","175","227","2785","309.444444"
"4","Risk of Rain 2","375","97695","246","308","3951","632.16"
"5","Just Chatting","315","121860","381","686","10641","2026.857142"
"6","Wolfenstein: Youngblood","300","59235","183","226","1549","309.8"
"7","Apex Legends","240","39495","164","188","1106","276.5"
"8","MORDHAU","240","220680","718","2413","5801","1450.25"
"9","Pogostuck: Rage With Your Friends","210","69150","331","373","5838","1668"
"10","Cooking Simulator","210","108150","515","1477","3244","926.857142"
"11","House Flipper","210","47175","224","260","1183","338"
"12","Counter-Strike","195","28500","147","165","674","207.384615"
"13","Minecraft","180","81960","455","746","2692","897.333333"
"14","War of Rights","105","43140","410","524","2070","1182.857142"
"15","UNO","75","23145","308","315","1483","1186.4"
"16","HALF DEAD 2","75","25425","339","365","1714","1371.2"
"17","Monopoly Plus","30","10140","338","368","1951","3902"
