"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Pokémon Trading Card Game Online","570","1185","1","5","33","3.473684"
"2","Super Castlevania IV","315","2100","5","12","53","10.095238"
"3","Tetris Effect","105","225","2","4","8","4.571428"
"4","Danganronpa: Trigger Happy Havoc","105","105","1","2","12","6.857142"
"5","Streets of Rage 2","90","240","2","5","8","5.333333"
"6","Castlevania","75","330","4","6","5","4"
"7","Food & Drink","30","120","4","5","5","10"
"8","Final Fantasy Digital Card Game","30","135","4","6","16","32"
"9","Castlevania Anniversary Collection","15","105","7","7","0","0"
"10","Bloodstained: Ritual of the Night","15","30","2","2","4","16"
