"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Celeste","975","21000","19","35","1185","72.923076"
"2","Just Chatting","150","3750","21","39","278","111.2"
"3","Gorogoa","135","3345","19","39","221","98.222222"
"4","Hellblade: Senua's Sacrifice","90","1440","16","23","123","82"
