"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4290","322515","68","131","4548","63.608391"
"2","A Plague Tale: Innocence","690","27975","39","100","389","33.826086"
"3","Minecraft","525","36645","57","95","607","69.371428"
"4","Overwatch","315","12825","41","110","182","34.666666"
"5","Marbles on Stream","210","18000","77","112","209","59.714285"
"6","Just Chatting","135","7725","58","109","138","61.333333"
"7","Pummel Party","105","5430","51","62","79","45.142857"
"8","PUBG: BATTLEGROUNDS","105","6285","59","97","226","129.142857"
"9","Unlisted on Twitch","60","1320","21","55","71","71"
"10","Travel & Outdoors","60","1290","21","40","34","34"
