"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1485","48420","33","63","5122","206.949494"
"2","Just Chatting","1470","45945","30","66","9034","368.734693"
"3","Uncharted 4: A Thief's End","855","25770","29","45","2527","177.333333"
"4","PUBG: BATTLEGROUNDS","750","24120","31","54","2198","175.84"
"5","Teamfight Tactics","630","20565","33","48","3045","290"
"6","Dead by Daylight","585","22770","37","66","3212","329.435897"
"7","Beyond: Two Souls","540","15930","29","48","532","59.111111"
"8","League of Legends","465","13170","26","42","1288","166.193548"
"9","MapleStory","405","13740","29","47","876","129.777777"
"10","Minecraft","360","12240","35","48","1889","314.833333"
"11","Until Dawn","360","13950","38","51","704","117.333333"
"12","God of War","150","3540","23","28","343","137.2"
"13","Destiny 2","135","5175","38","48","555","246.666666"
"14","Monster Hunter: World","135","4230","31","39","173","76.888888"
"15","Super Mario Maker 2","135","4950","36","44","397","176.444444"
"16","Farm Together","105","3765","35","38","690","394.285714"
"17","Pacify","60","1665","27","30","57","57"
"18","Patapon","60","2265","33","46","163","163"
"19","LittleBigPlanet 3","30","1335","44","49","233","466"
