"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Ball Z: Dokkan Battle","1305","11265","7","22","373","17.149425"
"2","The Elder Scrolls V: Skyrim","375","1425","3","7","31","4.96"
"3","Just Chatting","165","810","4","9","43","15.636363"
