"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","2580","55500","20","129","1368","31.813953"
"2","Cities: Skylines","1200","28305","21","60","663","33.15"
"3","American Truck Simulator","675","15525","22","48","339","30.133333"
"4","Dead by Daylight","525","8040","16","25","125","14.285714"
"5","The Elder Scrolls Online","360","5295","12","29","157","26.166666"
"6","Diablo III","150","1440","9","12","52","20.8"
"7","Red Dead Redemption 2","120","1530","11","16","30","15"
"8","Just Chatting","75","1305","17","25","48","38.4"
"9","Enter the Gungeon","60","930","15","17","33","33"
"10","World War Z","15","315","21","21","17","68"
