"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","600","7905","12","22","159","15.9"
"2","Detroit: Become Human","285","4455","15","21","76","16"
"3","Just Chatting","225","2445","10","19","50","13.333333"
"4","Super Mario Maker 2","150","2205","12","21","86","34.4"
"5","Bloodborne","105","1560","14","18","40","22.857142"
"6","Golf With Your Friends","75","1140","15","16","8","6.4"
"7","Tom Clancy's Splinter Cell: Chaos Theory","45","435","9","11","3","4"
"8","Rocket League","45","540","12","16","22","29.333333"
"9","Donkey Kong Country: Tropical Freeze","45","375","8","10","7","9.333333"
"10","Paranormal Activity: The Lost Soul","45","525","11","12","6","8"
"11","A Way Out","45","630","14","17","11","14.666666"
"12","Tom Clancy's Rainbow Six Siege","30","210","7","8","0","0"
"13","Unlisted on Twitch","30","135","4","6","0","0"
"14","SUPERHOT VR","15","210","14","14","0","0"
"15","Sairento VR","15","210","14","14","0","0"
"16","Stick Fight: The Game","15","210","14","14","22","88"
"17","Gal*Gun VR","15","180","12","12","6","24"
"18","Supermarket Shriek","15","165","11","11","3","12"
