"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1575","18870","12","19","304","11.580952"
"2","Hollow Knight","600","7320","13","25","169","16.9"
"3","SMITE","525","5655","10","19","132","15.085714"
"4","LEGO Harry Potter: Years 5-7","480","6780","13","27","117","14.625"
"5","LEGO Harry Potter: Years 1-4","300","3510","11","15","60","12"
"6","Layers of Fear 2","210","2055","9","14","46","13.142857"
"7","Jurassic World Evolution","165","2475","15","18","50","18.181818"
"8","Rocket League","165","2070","13","25","70","25.454545"
"9","Marbles on Stream","75","1575","21","24","54","43.2"
