"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Rocket League","1995","9000","4","10","475","14.285714"
"2","Borderlands 2","1500","5460","3","9","188","7.52"
"3","Battalion Legacy","1455","5730","3","9","335","13.814432"
"4","Deus Ex: Mankind Divided","915","3465","3","8","155","10.163934"
"5","Just Chatting","705","2190","2","8","493","41.957446"
"6","Moonlighter","675","2595","2","9","83","7.377777"
"7","Call of Duty: Black Ops 4","420","2370","4","27","85","12.142857"
"8","Grand Theft Auto V","345","1080","3","7","57","9.913043"
"9","Worms W.M.D","180","1050","5","9","53","17.666666"
"10","Sea of Thieves","150","645","4","8","27","10.8"
"11","Supersonic Acrobatic Rocket-Powered Battle-Cars","75","255","3","4","17","13.6"
"12","Games + Demos","60","480","8","9","20","20"
"13","Call of Duty: WWII","60","180","2","5","5","5"
"14","Alchemia","15","15","1","1","5","20"
"15","Crash Bandicoot N. Sane Trilogy","15","45","3","3","1","4"
